#num-states,num-transitions,type-size,probability-indeterminate,subset,overlap,non-trivial-overlap
24,40,2,0.11420949626561223,false,:dont-know,:dont-know
24,40,2,0.4715718024924382,:dont-know,:dont-know,:dont-know
24,40,2,0.5042510508330466,:dont-know,false,false
24,40,4,0.44217484994339146,:dont-know,false,false
24,40,4,0.5780007385173586,:dont-know,false,false
24,41,4,0.23665144745395716,true,false,false
24,41,4,0.5048643651090033,:dont-know,:dont-know,:dont-know
24,42,3,0.3304799518244944,:dont-know,:dont-know,:dont-know
24,42,3,0.37944546604881085,:dont-know,false,false
24,43,2,0.3752741527105535,:dont-know,false,false
24,43,3,0.39938355703938494,:dont-know,false,false
24,43,4,0.49156026325835417,:dont-know,:dont-know,:dont-know
24,44,2,0.5710869932736924,true,false,false
24,44,4,0.41395914162768427,:dont-know,false,false
24,45,2,0.385073132657568,:dont-know,:dont-know,:dont-know
24,45,2,0.3894786296931089,:dont-know,:dont-know,:dont-know
24,45,3,0.3923152988351819,:dont-know,:dont-know,:dont-know
24,45,4,0.333244243967777,:dont-know,false,false
24,45,4,0.44757008395605286,:dont-know,false,false
24,46,3,0.10430777753976683,true,false,false
24,46,3,0.301218698858702,:dont-know,false,false
24,46,4,0.4026188015335557,:dont-know,false,false
24,46,4,0.4262014485032912,:dont-know,false,false
24,47,3,0.3932935777501085,:dont-know,false,false
24,47,4,0.17351331708004383,:dont-know,false,false
24,48,2,0.332267913706742,:dont-know,:dont-know,:dont-know
24,49,2,0.33993148737410933,:dont-know,:dont-know,:dont-know
24,49,2,0.4195427966678961,:dont-know,:dont-know,:dont-know
24,49,4,0.255617897116803,false,:dont-know,:dont-know
24,49,4,0.30488353859375167,:dont-know,:dont-know,:dont-know
24,50,2,0.31761299652714187,:dont-know,false,false
24,50,3,0.08203986914463579,:dont-know,:dont-know,:dont-know
24,50,3,0.215474650415348,:dont-know,false,false
24,50,3,0.39119729381280505,false,:dont-know,:dont-know
24,51,4,0.3085190547409794,:dont-know,false,false
24,52,2,0.5014624046747639,true,false,false
24,52,3,0.24206400156802854,false,:dont-know,:dont-know
24,52,3,0.3584506343333403,true,false,false
24,53,3,0.15719653678435533,false,false,false
24,54,2,0.3346961828885218,:dont-know,:dont-know,:dont-know
24,54,2,0.41816831154213424,:dont-know,false,false
24,54,3,0.32279983378498356,:dont-know,false,false
24,54,4,0.2777472568899476,false,true,true
24,54,4,0.4699078939371743,:dont-know,false,false
24,55,2,0.34328506719126933,false,:dont-know,:dont-know
24,55,2,0.3924691835986735,:dont-know,:dont-know,:dont-know
24,55,4,0.325977088560109,:dont-know,:dont-know,:dont-know
24,56,2,0.28347657417577327,false,false,false
24,56,3,0.19352675531100258,:dont-know,:dont-know,:dont-know
24,57,2,0.560878629527296,:dont-know,:dont-know,:dont-know
24,57,3,0.3826475600301758,:dont-know,:dont-know,:dont-know
24,57,3,0.43862130898677987,:dont-know,:dont-know,:dont-know
24,58,2,0.2821397608410756,:dont-know,false,false
24,58,3,0.3701829571767958,:dont-know,false,false
24,58,4,0.25033193044976615,true,false,false
24,58,4,0.31642328053276964,:dont-know,false,false
24,58,4,0.36001046960186467,false,:dont-know,:dont-know
24,59,4,0.1296242847550537,false,true,true
24,59,4,0.29040370710613067,:dont-know,:dont-know,:dont-know
24,60,2,0.266224451973512,:dont-know,false,false
24,60,2,0.35474636016490696,:dont-know,:dont-know,:dont-know
24,60,2,0.4133863115260781,false,:dont-know,:dont-know
24,60,3,0.5471452715415132,:dont-know,:dont-know,:dont-know
24,60,4,0.23680120498057936,:dont-know,:dont-know,:dont-know
24,61,3,0.06504012869245686,false,true,true
24,61,3,0.21518058636716983,:dont-know,false,false
24,62,2,0.29172349677516324,false,false,false
24,62,3,0.3124528008126225,:dont-know,false,false
24,63,2,0.19828670357563283,false,:dont-know,:dont-know
24,63,2,0.4683019663315058,:dont-know,false,false
24,63,4,0.46951743906895915,:dont-know,false,false
24,64,2,0.4242165739662223,true,false,false
24,65,2,0.30331299535257933,false,:dont-know,:dont-know
24,66,4,0.3775206589826985,:dont-know,:dont-know,:dont-know
24,67,3,0.3631736163171328,false,true,true
24,69,3,0.5940111161198797,:dont-know,:dont-know,:dont-know
24,69,4,0.3765475985783407,:dont-know,false,false
25,26,4,0.24062522389978644,true,false,false
25,31,3,0.5233741594938508,true,false,false
25,32,3,0.23301872011355784,true,false,false
25,34,2,0.42685460094482086,:dont-know,false,false
25,34,4,0.23884498294701775,:dont-know,false,false
25,35,2,0.18454081619064622,true,false,false
25,35,3,0.27981013839754537,true,false,false
25,36,4,0.23304213008743724,:dont-know,:dont-know,:dont-know
25,37,4,0.3616677533574324,true,false,false
25,38,3,0.13976380130895974,:dont-know,:dont-know,:dont-know
25,38,4,0.32964628010609465,true,false,false
25,39,2,0.3256133519243375,true,false,false
25,39,4,0.40111907719661827,:dont-know,false,false
25,40,3,0.25729132224605455,true,false,false
25,40,3,0.27540931749885916,:dont-know,:dont-know,:dont-know
25,41,2,0.27442277542109683,true,false,false
25,43,2,0.283248387762363,:dont-know,:dont-know,:dont-know
25,43,3,0.15117368439190673,:dont-know,false,false
25,43,4,0.5775673206673609,:dont-know,false,false
25,44,2,0.21486655803525645,true,false,false
25,44,3,0.28793459830792406,:dont-know,false,false
25,44,4,0.20714141249783738,:dont-know,false,false
25,45,2,0.12956833200387544,:dont-know,:dont-know,:dont-know
25,45,2,0.28381233594012256,:dont-know,:dont-know,:dont-know
25,45,4,0.40555363839233083,true,false,false
25,46,3,0.39666016059131515,true,false,false
25,46,3,0.4195658160539673,:dont-know,false,false
25,46,4,0.08969710328037146,false,:dont-know,:dont-know
25,47,2,0.39953564348058185,:dont-know,:dont-know,:dont-know
25,47,2,0.5411193386680351,:dont-know,:dont-know,:dont-know
25,47,4,0.3146715472002158,:dont-know,:dont-know,:dont-know
25,47,4,0.5108703857510931,:dont-know,:dont-know,:dont-know
25,48,2,0.23700588872035724,:dont-know,:dont-know,:dont-know
25,49,3,0.16356759446375235,:dont-know,false,false
25,49,3,0.27728876203064423,:dont-know,false,false
25,49,3,0.4318440952988485,:dont-know,:dont-know,:dont-know
25,50,2,0.09783406381256392,false,:dont-know,:dont-know
25,50,3,0.18196097950340218,:dont-know,false,false
25,50,3,0.24353978803714546,true,false,false
25,50,3,0.2836042751858881,true,false,false
25,50,3,0.41309966789171204,:dont-know,:dont-know,:dont-know
25,51,2,0.4298735087679721,:dont-know,:dont-know,:dont-know
25,51,3,0.22479987936989762,:dont-know,false,false
25,51,4,0.39351152815141494,:dont-know,false,false
25,51,4,0.45884912957495666,:dont-know,false,false
25,52,2,0.3236320196295838,:dont-know,false,false
25,52,2,0.3991371122400116,:dont-know,:dont-know,:dont-know
25,52,4,0.3153188376327448,:dont-know,:dont-know,:dont-know
25,53,3,0.3856176218471272,:dont-know,:dont-know,:dont-know
25,53,4,0.1863213510181485,false,true,true
25,54,4,0.3059037697164145,:dont-know,false,false
25,55,2,0.2909953337951699,:dont-know,:dont-know,:dont-know
25,55,2,0.5122073438747895,:dont-know,:dont-know,:dont-know
25,56,2,0.32241732728732053,:dont-know,false,false
25,56,2,0.5689246550244892,:dont-know,:dont-know,:dont-know
25,56,4,0.1917243686107051,:dont-know,:dont-know,:dont-know
25,57,3,0.47066273440656353,:dont-know,:dont-know,:dont-know
25,58,4,0.619843326570607,:dont-know,:dont-know,:dont-know
25,59,4,0.42990266185483644,:dont-know,:dont-know,:dont-know
25,60,2,0.37268163429243134,false,:dont-know,:dont-know
25,60,4,0.3584588203006671,:dont-know,:dont-know,:dont-know
25,61,3,0.44270570677688514,:dont-know,false,false
25,61,3,0.6517440131606719,:dont-know,false,false
25,61,4,0.5405365816911433,:dont-know,false,false
25,63,4,0.06687310280188796,:dont-know,:dont-know,:dont-know
25,63,4,0.07344315086035136,false,false,false
25,64,3,0.31381137063374176,:dont-know,:dont-know,:dont-know
25,64,3,0.3445728684801866,:dont-know,:dont-know,:dont-know
25,64,3,0.5616202431602089,:dont-know,:dont-know,:dont-know
25,65,2,0.21148042034410727,:dont-know,:dont-know,:dont-know
25,66,4,0.26646606116641636,false,true,true
25,68,4,0.4722929494741959,:dont-know,:dont-know,:dont-know
25,69,3,0.3985642078386036,:dont-know,:dont-know,:dont-know
26,29,3,0.4384287145201749,true,false,false
26,29,4,0.20324856783282427,false,false,false
26,30,2,0.4539616530844177,true,false,false
26,30,4,0.16037708206222903,true,false,false
26,31,3,0.23275641783576592,true,false,false
26,31,4,0.3206377862620899,true,false,false
26,32,4,0.354981885493195,true,false,false
26,33,3,0.5242888061626632,:dont-know,:dont-know,:dont-know
26,34,3,0.3341220169568461,true,false,false
26,34,4,0.4024321987532213,:dont-know,:dont-know,:dont-know
26,34,4,0.4690496374302437,true,false,false
26,35,4,0.17942809366664436,:dont-know,false,false
26,36,2,0.40328706194793185,:dont-know,false,false
26,36,3,0.0892339640189654,:dont-know,:dont-know,:dont-know
26,36,4,0.21570302972708102,true,false,false
26,37,3,0.4720163031474296,true,false,false
26,38,3,0.282760541660078,:dont-know,:dont-know,:dont-know
26,39,3,0.3305873607630302,true,false,false
26,39,4,0.49405587076140306,:dont-know,false,false
26,40,2,0.5100291978145567,:dont-know,false,false
26,40,3,0.34769815206926546,:dont-know,false,false
26,41,2,0.2800369512468333,:dont-know,:dont-know,:dont-know
26,42,2,0.36509258599900457,:dont-know,false,false
26,42,2,0.4602570002509883,:dont-know,false,false
26,42,4,0.18480784276644788,:dont-know,false,false
26,43,3,0.22684515740110045,true,false,false
26,44,2,0.2323417933713728,:dont-know,false,false
26,44,2,0.2572873302927648,:dont-know,:dont-know,:dont-know
26,45,4,0.30717496145249973,:dont-know,:dont-know,:dont-know
26,46,2,0.5460988593878179,:dont-know,false,false
26,46,3,0.36643830812373657,:dont-know,:dont-know,:dont-know
26,46,3,0.4372347590166952,:dont-know,:dont-know,:dont-know
26,46,3,0.4775636480085192,:dont-know,:dont-know,:dont-know
26,46,4,0.3216746512190734,true,false,false
26,48,2,0.5412460389719923,:dont-know,:dont-know,:dont-know
26,48,3,0.19152205195910021,:dont-know,:dont-know,:dont-know
26,48,3,0.3872241543288471,:dont-know,false,false
26,48,4,0.2670475178655831,true,false,false
26,48,4,0.504920586821893,:dont-know,:dont-know,:dont-know
26,49,2,0.37469119045968907,:dont-know,:dont-know,:dont-know
26,49,3,0.21099563586543538,false,:dont-know,:dont-know
26,49,3,0.3807358215844388,:dont-know,false,false
26,49,4,0.44226701247761485,:dont-know,false,false
26,50,2,0.22800116329288736,:dont-know,false,false
26,50,3,0.356338097231551,:dont-know,:dont-know,:dont-know
26,50,3,0.6327780022331861,:dont-know,false,false
26,51,2,0.3554261762533883,:dont-know,false,false
26,51,2,0.5488814704800528,:dont-know,:dont-know,:dont-know
26,51,3,0.3699974329266535,:dont-know,false,false
26,51,4,0.39407573955865355,true,false,false
26,51,4,0.4314095890842205,:dont-know,false,false
26,51,4,0.5500040574464333,:dont-know,:dont-know,:dont-know
26,52,2,0.3097389203918099,:dont-know,:dont-know,:dont-know
26,52,3,0.4114281440697507,:dont-know,false,false
26,52,3,0.4557664153451777,true,false,false
26,52,3,0.5969716207990894,:dont-know,:dont-know,:dont-know
26,52,4,0.44119911952316393,:dont-know,:dont-know,:dont-know
26,53,3,0.47006333683000506,:dont-know,false,false
26,53,3,0.4915726765069299,true,false,false
26,53,4,0.2661725631848189,false,:dont-know,:dont-know
26,54,2,0.2651445895383438,:dont-know,false,false
26,54,2,0.4166699018643145,:dont-know,false,false
26,54,3,0.03261904525118916,false,true,true
26,55,3,0.12952208441516974,:dont-know,false,false
26,56,2,0.3620592495779607,true,false,false
26,56,4,0.20763065562918923,true,false,false
26,57,2,0.16534404721072135,:dont-know,:dont-know,:dont-know
26,57,2,0.49978098190811776,:dont-know,:dont-know,:dont-know
26,57,4,0.17424324746486694,:dont-know,:dont-know,:dont-know
26,58,2,0.30044885371704394,:dont-know,:dont-know,:dont-know
26,58,2,0.31290921233254937,:dont-know,false,false
26,58,2,0.6430835879740798,:dont-know,:dont-know,:dont-know
26,59,2,0.6122989817197739,:dont-know,:dont-know,:dont-know
26,59,3,0.09331109326995497,false,false,false
26,59,3,0.2639887666958173,:dont-know,:dont-know,:dont-know
26,59,3,0.4037094150891189,:dont-know,:dont-know,:dont-know
26,60,2,0.2965656395178508,:dont-know,:dont-know,:dont-know
26,60,2,0.33807692119049904,:dont-know,false,false
26,60,4,0.2401239963970089,:dont-know,false,false
26,60,4,0.4170980764843392,:dont-know,:dont-know,:dont-know
26,62,3,0.40216865824459996,false,true,true
26,62,4,0.4184570988625526,:dont-know,:dont-know,:dont-know
26,63,3,0.5681068106551108,:dont-know,false,false
26,63,4,0.3645670857326307,:dont-know,:dont-know,:dont-know
26,64,3,0.414987623700918,:dont-know,:dont-know,:dont-know
26,64,4,0.12779814740196882,false,false,false
26,65,4,0.30640590540716567,:dont-know,:dont-know,:dont-know
26,66,2,0.3257653463261026,false,:dont-know,:dont-know
26,66,4,0.3158832733217024,:dont-know,:dont-know,:dont-know
26,66,4,0.35650172095115523,true,false,false
26,67,3,0.2539406315373975,false,false,false
26,67,3,0.27972128212140585,false,true,true
26,68,2,0.1905379516259074,:dont-know,false,false
26,68,4,0.2748355333024622,:dont-know,:dont-know,:dont-know
26,68,4,0.38102506946027664,:dont-know,false,false
26,71,4,0.37097809801961407,:dont-know,false,false
26,72,3,0.22590345783677654,false,true,true
27,28,3,0.31971260273297525,true,false,false
27,30,2,0.43084107942162647,true,false,false
27,30,4,0.5265147515114703,:dont-know,false,false
27,32,2,0.5221124093801697,true,false,false
27,32,4,0.44285669259902116,true,false,false
27,34,3,0.3956206078140001,:dont-know,false,false
27,34,3,0.5486828621915097,:dont-know,false,false
27,34,4,0.2820478165728724,true,false,false
27,35,3,0.1364077765212239,true,:dont-know,:dont-know
27,37,3,0.5029694509248003,:dont-know,false,false
27,38,2,0.6087435778679393,true,false,false
27,38,3,0.13587046886547494,true,false,false
27,38,4,0.17551251095854523,:dont-know,false,false
27,38,4,0.5783048542054608,true,false,false
27,39,3,0.21089337933106891,true,false,false
27,40,4,0.44245905944972347,:dont-know,false,false
27,41,2,0.5198933702888747,:dont-know,false,false
27,42,3,0.21970352835587736,:dont-know,false,false
27,42,4,0.3530049870984128,:dont-know,:dont-know,:dont-know
27,43,3,0.3283544555887022,true,false,false
27,43,3,0.34325686338781364,:dont-know,false,false
27,43,3,0.6061713786915178,:dont-know,false,false
27,43,3,0.6142006989546905,:dont-know,false,false
27,43,4,0.2633204838205038,:dont-know,:dont-know,:dont-know
27,44,3,0.281052108703581,:dont-know,false,false
27,44,4,0.2858453854973146,:dont-know,false,false
27,45,4,0.17799765159415049,:dont-know,false,false
27,45,4,0.5063207476185594,:dont-know,false,false
27,46,2,0.4946359820575957,:dont-know,:dont-know,:dont-know
27,46,2,0.552987264404918,:dont-know,:dont-know,:dont-know
27,47,2,0.28746860477894837,:dont-know,false,false
27,48,4,0.37499401190898524,:dont-know,:dont-know,:dont-know
27,49,2,0.1729041564479459,:dont-know,:dont-know,:dont-know
27,49,2,0.43224631405419417,:dont-know,:dont-know,:dont-know
27,49,3,0.10827701991609684,false,false,false
27,51,2,0.2692004620349912,:dont-know,false,false
27,51,2,0.4116734109102533,:dont-know,:dont-know,:dont-know
27,51,2,0.6220676495735584,:dont-know,:dont-know,:dont-know
27,52,2,0.5484580954173987,:dont-know,:dont-know,:dont-know
27,52,4,0.38102061330609915,:dont-know,false,false
27,53,3,0.33841607028699244,:dont-know,:dont-know,:dont-know
27,53,4,0.4278809081220792,:dont-know,false,false
27,54,2,0.5788811249626109,true,false,false
27,54,3,0.37820709280033427,:dont-know,:dont-know,:dont-know
27,55,2,0.37993419335360984,:dont-know,:dont-know,:dont-know
27,56,2,0.31467547556476333,:dont-know,false,false
27,56,3,0.3786047179030077,true,false,false
27,56,3,0.38058876156606813,true,false,false
27,57,2,0.4721196187726942,:dont-know,:dont-know,:dont-know
27,58,2,0.24206197173543498,false,false,false
27,59,3,0.579398028188019,true,false,false
27,59,4,0.3973332838157116,:dont-know,:dont-know,:dont-know
27,59,4,0.5932377650228343,:dont-know,:dont-know,:dont-know
27,60,2,0.2856924348772307,:dont-know,false,false
27,60,2,0.45594769896233345,:dont-know,:dont-know,:dont-know
27,61,2,0.49355270032660464,:dont-know,false,false
27,61,2,0.5976188502299938,:dont-know,false,false
27,61,3,0.44192344110647314,:dont-know,false,false
27,61,4,0.3625283740569099,:dont-know,:dont-know,:dont-know
27,61,4,0.36356094667445676,:dont-know,:dont-know,:dont-know
27,62,4,0.31271547262693333,:dont-know,:dont-know,:dont-know
27,64,2,0.21419106326999646,:dont-know,:dont-know,:dont-know
27,64,2,0.3547345791848227,:dont-know,false,false
27,64,3,0.389737790486168,:dont-know,:dont-know,:dont-know
27,64,3,0.4571146812020306,:dont-know,false,false
27,65,2,0.19487396992997585,false,false,false
27,65,2,0.3018332957150258,:dont-know,false,false
27,65,3,0.352752637639073,:dont-know,:dont-know,:dont-know
27,65,4,0.21160162052791073,:dont-know,:dont-know,:dont-know
27,65,4,0.24652433458936776,:dont-know,:dont-know,:dont-know
27,67,4,0.5304201101996978,:dont-know,:dont-know,:dont-know
27,69,4,0.14784724626063098,false,:dont-know,:dont-know
27,72,3,0.4103023601008249,:dont-know,:dont-know,:dont-know
27,73,2,0.22884235546125817,true,false,false
27,73,2,0.3088193730498853,:dont-know,:dont-know,:dont-know
27,73,3,0.4772223382187084,:dont-know,:dont-know,:dont-know
28,29,4,0.10204895852649694,true,false,false
28,30,3,0.19631485444995425,true,false,false
28,31,4,0.25153549425361355,true,false,false
28,32,2,0.348219003817478,true,false,false
28,32,4,0.5924627794619721,true,false,false
28,33,2,0.2041166522262675,true,false,false
28,34,2,0.25112428262227765,:dont-know,:dont-know,:dont-know
28,37,2,0.5639805080397355,true,false,false
28,38,3,0.45506734261095566,:dont-know,false,false
28,39,2,0.13951365887745593,:dont-know,:dont-know,:dont-know
28,39,4,0.18616856397495055,true,false,false
28,40,2,0.42162536714937443,false,false,false
28,41,2,0.2468898215051832,:dont-know,false,false
28,41,2,0.5660542099182037,true,false,false
28,41,4,0.09546829544605677,:dont-know,false,false
28,41,4,0.17205317422813915,true,false,false
28,42,3,0.25786638789279354,true,false,false
28,42,4,0.17191471494037647,:dont-know,false,false
28,43,3,0.5492111148076974,true,false,false
28,44,2,0.26741785872302876,true,false,false
28,44,2,0.3202035323037082,true,false,false
28,44,2,0.4586145693303807,:dont-know,false,false
28,45,3,0.4977572015652756,:dont-know,false,false
28,47,2,0.1032544195442604,true,false,false
28,47,2,0.30926392242656914,:dont-know,false,false
28,47,3,0.1492145736061764,true,false,false
28,47,3,0.492705475742284,:dont-know,:dont-know,:dont-know
28,48,2,0.21210600746899402,:dont-know,false,false
28,49,3,0.173822167656403,:dont-know,false,false
28,50,2,0.3099432042068963,:dont-know,:dont-know,:dont-know
28,51,3,0.17515166958762443,true,false,false
28,51,4,0.35273698238641055,:dont-know,:dont-know,:dont-know
28,52,2,0.3285072887236978,:dont-know,false,false
28,52,2,0.48868144664779384,:dont-know,false,false
28,52,3,0.36231075158609755,:dont-know,false,false
28,53,2,0.15342622217394844,true,false,false
28,53,4,0.16633850646579232,false,true,true
28,53,4,0.2833945920526086,:dont-know,false,false
28,54,3,0.5187914317535212,:dont-know,:dont-know,:dont-know
28,54,3,0.637514804822063,:dont-know,:dont-know,:dont-know
28,54,4,0.1674074513786188,false,true,true
28,54,4,0.4375931483136724,:dont-know,false,false
28,54,4,0.4421286821119286,:dont-know,:dont-know,:dont-know
28,55,2,0.1186914865263849,false,true,true
28,55,3,0.23017077124020682,false,:dont-know,:dont-know
28,55,3,0.37483741260595504,true,false,false
28,55,3,0.461294430134003,:dont-know,:dont-know,:dont-know
28,55,4,0.2944306654552028,false,:dont-know,:dont-know
28,55,4,0.41438856327375223,false,:dont-know,:dont-know
28,56,2,0.5529951213789613,:dont-know,:dont-know,:dont-know
28,56,3,0.1861866311155227,false,:dont-know,:dont-know
28,56,4,0.09996080768495723,:dont-know,false,false
28,56,4,0.40245951350144277,true,false,false
28,56,4,0.408561003144799,:dont-know,:dont-know,:dont-know
28,56,4,0.42784210509612014,:dont-know,false,false
28,57,2,0.24602868023664404,:dont-know,:dont-know,:dont-know
28,57,3,0.16365869757752885,:dont-know,:dont-know,:dont-know
28,57,3,0.3966611241274163,:dont-know,:dont-know,:dont-know
28,57,3,0.5353904114795465,:dont-know,:dont-know,:dont-know
28,58,2,0.42331359590858303,:dont-know,false,false
28,58,2,0.44580468097264453,:dont-know,:dont-know,:dont-know
28,58,3,0.5706559554176618,:dont-know,:dont-know,:dont-know
28,59,3,0.32408613555007454,false,:dont-know,:dont-know
28,59,4,0.3121226982188648,:dont-know,false,false
28,60,3,0.2440460312036908,:dont-know,:dont-know,:dont-know
28,60,4,0.2578344845094214,:dont-know,:dont-know,:dont-know
28,61,2,0.12202369271949857,:dont-know,:dont-know,:dont-know
28,61,2,0.16615598950690325,:dont-know,false,false
28,61,2,0.3661869223395587,true,false,false
28,61,3,0.20190452670573886,false,true,true
28,61,4,0.14304010009577817,false,false,false
28,63,2,0.13143777878456933,false,:dont-know,:dont-know
28,63,2,0.1489000241660288,:dont-know,:dont-know,:dont-know
28,63,3,0.3814541110168131,:dont-know,false,false
28,64,2,0.26519895115152037,false,false,false
28,65,2,0.5083488140713341,:dont-know,:dont-know,:dont-know
28,65,3,0.3946386252725,:dont-know,:dont-know,:dont-know
28,66,4,0.37337776057010014,:dont-know,false,false
28,67,2,0.2647109112652695,:dont-know,false,false
28,67,3,0.18498815861597184,:dont-know,:dont-know,:dont-know
28,72,3,0.4400794414898122,:dont-know,false,false
28,72,4,0.5095102410600592,false,false,false
28,73,2,0.5433931378528839,:dont-know,:dont-know,:dont-know
28,73,3,0.3241456742164204,:dont-know,:dont-know,:dont-know
28,73,3,0.5049017246751277,:dont-know,false,false
28,73,4,0.3945167688417648,:dont-know,:dont-know,:dont-know
28,74,4,0.11352065067534745,false,:dont-know,:dont-know
28,74,4,0.1815465423544813,false,false,false
28,74,4,0.44265803206510634,:dont-know,:dont-know,:dont-know
28,75,4,0.34961081909681563,:dont-know,:dont-know,:dont-know
28,76,4,0.5157045319065857,:dont-know,:dont-know,:dont-know
28,79,2,0.44960467644875474,:dont-know,false,false
28,80,2,0.17597790450684506,false,true,true
29,35,2,0.4720240843027836,true,false,false
29,36,2,0.4729780510272302,true,false,false
29,36,4,0.010736097871512418,true,false,false
29,38,4,0.446801032979137,true,false,false
29,38,4,0.48970499890012514,true,false,false
29,39,2,0.3106436025971881,true,false,false
29,39,4,0.39980667247931273,:dont-know,false,false
29,39,4,0.6629501825329432,true,false,false
29,40,2,0.3225773823679754,true,false,false
29,40,3,0.20497376447570148,true,false,false
29,40,3,0.2256782133314985,:dont-know,false,false
29,42,3,0.2762406949035721,:dont-know,:dont-know,:dont-know
29,43,3,0.11010646268394664,:dont-know,false,false
29,43,4,0.4805839601285517,:dont-know,:dont-know,:dont-know
29,44,3,0.15798699824394466,true,false,false
29,44,3,0.6018339625611763,true,false,false
29,44,4,0.3478906852921997,:dont-know,false,false
29,45,2,0.10391910721157238,true,false,false
29,46,3,0.2470431564591196,:dont-know,false,false
29,46,4,0.2691177524789631,:dont-know,:dont-know,:dont-know
29,47,2,0.1796830162344061,true,false,false
29,47,2,0.2817836970515629,true,false,false
29,48,4,0.08097891004535658,true,false,false
29,48,4,0.17009868714401208,:dont-know,false,false
29,49,2,0.36126052764352207,:dont-know,false,false
29,49,2,0.5326705290937656,true,false,false
29,49,4,0.4016186325672721,:dont-know,:dont-know,:dont-know
29,49,4,0.4116171417650079,:dont-know,:dont-know,:dont-know
29,50,3,0.3226523281693602,:dont-know,:dont-know,:dont-know
29,50,4,0.1082897672867514,:dont-know,:dont-know,:dont-know
29,51,4,0.19985159091876545,:dont-know,:dont-know,:dont-know
29,51,4,0.4094562668462715,true,false,false
29,51,4,0.4586568366351063,true,false,false
29,52,2,0.32453270178921256,true,false,false
29,52,3,0.069321111922456,false,false,false
29,53,2,0.32000870077061194,:dont-know,:dont-know,:dont-know
29,53,2,0.42700126861478194,:dont-know,:dont-know,:dont-know
29,53,2,0.5130160676487738,:dont-know,:dont-know,:dont-know
29,53,4,0.3608375070564873,:dont-know,false,false
29,53,4,0.3646072761886017,:dont-know,:dont-know,:dont-know
29,54,4,0.4975922065954886,:dont-know,:dont-know,:dont-know
29,55,3,0.3287932760947676,:dont-know,:dont-know,:dont-know
29,55,4,0.27709718406416145,true,false,false
29,56,2,0.34383150607154533,:dont-know,:dont-know,:dont-know
29,56,3,0.24228216586965765,:dont-know,:dont-know,:dont-know
29,57,2,0.530217407759486,:dont-know,:dont-know,:dont-know
29,58,3,0.2740771319257314,:dont-know,:dont-know,:dont-know
29,58,3,0.4657896947507094,:dont-know,false,false
29,58,3,0.4793780253689753,:dont-know,false,false
29,58,4,0.4208448840154872,:dont-know,:dont-know,:dont-know
29,59,3,0.28900037205589896,false,:dont-know,:dont-know
29,59,3,0.465929847213779,:dont-know,:dont-know,:dont-know
29,59,3,0.562300757347817,:dont-know,false,false
29,60,2,0.5002436349355963,:dont-know,false,false
29,60,4,0.3450998874403599,:dont-know,false,false
29,61,2,0.5039348325204457,:dont-know,:dont-know,:dont-know
29,61,2,0.5414178955371622,true,false,false
29,62,2,0.3153391418643118,:dont-know,:dont-know,:dont-know
29,62,2,0.46879379114890507,:dont-know,false,false
29,63,2,0.1127835331336392,:dont-know,false,false
29,64,3,0.15454249902447917,false,true,true
29,64,3,0.42209708627062953,:dont-know,:dont-know,:dont-know
29,65,3,0.13833937439975733,false,:dont-know,:dont-know
29,65,3,0.45488137228445974,:dont-know,:dont-know,:dont-know
29,65,4,0.0932110587278923,:dont-know,false,false
29,65,4,0.39558430807515643,:dont-know,false,false
29,66,3,0.39259358667582145,:dont-know,:dont-know,:dont-know
29,67,3,0.5256853067616222,:dont-know,:dont-know,:dont-know
29,68,3,0.5258672879919896,:dont-know,:dont-know,:dont-know
29,69,3,0.48009901039901376,:dont-know,false,false
29,70,3,0.32398407195908463,:dont-know,:dont-know,:dont-know
29,70,3,0.37086254547240066,:dont-know,:dont-know,:dont-know
29,71,3,0.36598846764500603,:dont-know,:dont-know,:dont-know
29,71,4,0.2315431157682861,false,false,false
29,72,3,0.32557534789966264,:dont-know,:dont-know,:dont-know
29,72,4,0.20003072611360964,:dont-know,:dont-know,:dont-know
29,72,4,0.2700328763658134,false,:dont-know,:dont-know
29,73,2,0.16116219350384875,:dont-know,false,false
29,73,3,0.22602835309383404,:dont-know,false,false
29,73,4,0.1265306509223408,false,true,true
29,78,3,0.21032264521581653,:dont-know,:dont-know,:dont-know
29,79,4,0.21127738893444772,:dont-know,:dont-know,:dont-know
29,80,3,0.41215520549280643,:dont-know,:dont-know,:dont-know
29,81,2,0.42486580661903744,:dont-know,:dont-know,:dont-know
30,35,3,0.3913404026770119,true,false,false
30,37,3,0.11007112334028502,true,false,false
30,38,2,0.2319300218940972,true,false,false
30,38,4,0.32689883414413473,true,false,false
30,41,2,0.2838310560398707,:dont-know,false,false
30,41,3,0.2579757580882414,true,false,false
30,42,2,0.3876957886745493,:dont-know,false,false
30,42,2,0.46147821800001626,:dont-know,:dont-know,:dont-know
30,42,3,0.39492725523115535,:dont-know,false,false
30,42,4,0.5228727060967204,:dont-know,false,false
30,43,2,0.5298352699694497,:dont-know,false,false
30,43,3,0.11630449047086548,:dont-know,:dont-know,:dont-know
30,44,2,0.4657953619474011,:dont-know,:dont-know,:dont-know
30,44,3,0.33048254823468504,false,false,false
30,44,3,0.3375967113029858,:dont-know,false,false
30,44,4,0.16486404729485493,true,false,false
