#num-states,num-transitions,type-size,probability-indeterminate,min-dfa-state-count,min-dfa-transitions-count,count-indeterminate-transitions,inhabited-dfa-language
4,5,2,0.38789788479132464,4,4,0,:satisfiable
4,5,2,0.43977195048307355,4,3,1,:indeterminate
4,6,4,0.2540682833742258,4,4,0,:satisfiable
4,6,4,0.5011609758998444,4,3,1,:indeterminate
4,7,2,0.19691198951682842,4,4,0,:satisfiable
4,7,2,0.4086109165008036,4,4,1,:indeterminate
4,7,2,0.468614093932858,4,5,2,:indeterminate
4,7,3,0.3309298728766123,4,5,2,:indeterminate
4,7,4,0.22790611689944254,4,4,0,:satisfiable
4,7,4,0.34124049099910464,4,4,0,:satisfiable
4,8,2,0.28351663983288206,4,6,6,:indeterminate
4,8,2,0.29991816292217005,4,5,1,:indeterminate
4,8,2,0.5266363770384858,4,6,4,:indeterminate
4,8,3,0.2803122671894627,4,4,1,:satisfiable
4,8,3,0.3258012335174551,4,6,3,:indeterminate
4,8,3,0.3770153255555031,4,3,0,:satisfiable
4,8,4,0.24462556831207724,4,6,1,:satisfiable
4,8,4,0.28745414613784714,4,5,2,:satisfiable
4,9,3,0.0805786253253195,4,4,0,:satisfiable
4,9,3,0.2958659342133821,4,6,1,:satisfiable
4,9,4,0.4031109135422044,4,8,5,:indeterminate
4,9,4,0.40398410586495714,4,6,4,:indeterminate
4,9,4,0.43504358727702397,4,6,4,:indeterminate
40,101,3,0.42510558708656837,40,71,38,:indeterminate
40,46,4,0.5237955076597327,40,42,19,:indeterminate
40,52,4,0.3263126145488324,40,48,15,:indeterminate
40,66,2,0.03538534070929955,40,49,2,:satisfiable
40,67,2,0.27793833493692416,40,60,17,:indeterminate
40,69,3,0.2458988616611647,40,60,12,:indeterminate
40,72,3,0.4154072490685594,40,61,30,:indeterminate
40,74,2,0.42043009406189596,40,66,26,:indeterminate
40,77,3,0.02976382531154072,40,61,2,:satisfiable
40,78,3,0.2831412953574132,40,68,20,:indeterminate
40,80,2,0.09345822997463611,40,66,10,:indeterminate
40,84,4,0.26417857039152776,40,70,31,:indeterminate
40,87,3,0.34909182422807655,40,68,27,:indeterminate
40,88,2,0.3731221795057102,40,75,42,:satisfiable
40,91,2,0.4149708346405711,40,75,39,:indeterminate
40,92,3,0.40306289057596983,40,73,27,:indeterminate
40,96,2,0.16901866546055336,40,64,12,:indeterminate
41,102,3,0.40090492856152693,41,82,38,:indeterminate
41,112,2,0.14301147163500882,41,83,20,:satisfiable
41,113,4,0.4229594675268406,41,84,46,:indeterminate
41,114,4,0.299921758333118,41,84,37,:indeterminate
41,49,3,0.4781425379011919,41,47,26,:indeterminate
41,59,2,0.27322995692461016,41,55,19,:indeterminate
41,67,3,0.5460730571545996,41,62,29,:indeterminate
41,69,4,0.14372807158171144,41,56,12,:satisfiable
41,69,4,0.337890265264567,41,59,22,:indeterminate
41,76,4,0.378550345493633,41,65,21,:satisfiable
41,78,4,0.49200816450714374,41,70,38,:indeterminate
41,85,4,0.481416649880475,41,71,43,:indeterminate
41,86,2,0.6293528753922669,41,68,41,:indeterminate
41,94,4,0.5114953748096321,41,70,29,:indeterminate
42,53,4,0.42101850883112296,42,48,22,:indeterminate
42,57,4,0.19975219088749316,42,54,14,:indeterminate
42,59,2,0.1522187649259483,42,56,12,:indeterminate
42,59,3,0.32718159813424613,42,50,21,:indeterminate
42,63,3,0.5209416736422264,42,59,36,:indeterminate
42,63,4,0.4516441567287171,42,58,25,:indeterminate
42,68,2,0.6179226476575814,42,58,43,:indeterminate
42,70,4,0.3343708723920294,42,63,23,:indeterminate
42,73,4,0.4871184594286196,42,65,35,:indeterminate
42,76,2,0.12310517482860268,42,59,8,:indeterminate
42,76,2,0.6418353892950598,42,68,47,:indeterminate
42,80,2,0.5103997079524323,42,66,38,:indeterminate
42,81,4,0.4409901528593429,42,72,41,:indeterminate
42,81,4,0.6339206980261437,42,72,46,:indeterminate
42,85,2,0.5150939059758084,42,67,39,:indeterminate
42,90,3,0.2917107581774847,42,74,26,:indeterminate
42,97,3,0.495583924207617,42,72,39,:indeterminate
43,112,3,0.48567798903939535,43,87,48,:indeterminate
43,67,4,0.16528445966106178,43,60,8,:satisfiable
43,67,4,0.5559951383314292,43,63,41,:indeterminate
43,69,2,0.43741901614050677,43,62,35,:indeterminate
43,69,2,0.4931059491181469,43,62,34,:indeterminate
43,83,4,0.32123165695038286,43,67,32,:indeterminate
43,84,4,0.06168158936779947,43,63,6,:satisfiable
43,93,3,0.11784471871935691,43,66,21,:indeterminate
44,57,4,0.33654822346640295,44,48,18,:indeterminate
44,65,3,0.3628596510171465,44,60,27,:indeterminate
44,69,3,0.35394517613281895,44,63,25,:indeterminate
44,74,4,0.12376612703922996,44,63,13,:indeterminate
44,83,2,0.142742166294153,44,72,13,:indeterminate
44,93,2,0.2460057740404796,44,80,25,:indeterminate
45,87,4,0.31171539885369676,45,73,23,:indeterminate
45,91,2,0.24991269814432684,45,75,27,:indeterminate
46,118,4,0.16468373542571316,46,82,11,:satisfiable
46,97,2,0.20773623172817904,46,78,16,:indeterminate
46,99,4,0.4170164449083589,46,79,30,:indeterminate
47,88,4,0.34825781250347543,47,77,24,:indeterminate
47,95,3,0.35601559083069684,47,78,34,:indeterminate
48,67,3,0.534632010406348,48,62,33,:indeterminate
48,85,4,0.5598613002672937,48,76,45,:indeterminate
49,122,3,0.1838876074721104,49,96,22,:indeterminate
5,10,2,0.3267239910331715,5,8,3,:indeterminate
5,10,2,0.3745838430149743,5,7,2,:satisfiable
5,10,3,0.32807110673908474,5,8,3,:indeterminate
5,10,3,0.4216893600150165,5,7,5,:indeterminate
5,10,4,0.22184282012269976,5,6,1,:satisfiable
5,11,3,0.15201541014338624,5,7,1,:indeterminate
5,11,3,0.42807590458040895,5,8,5,:indeterminate
5,11,4,0.2716271274729894,5,7,2,:satisfiable
5,12,4,0.35068577255271255,5,7,4,:indeterminate
5,12,4,0.531710469419773,5,9,6,:indeterminate
5,13,2,0.5141235652525642,5,9,7,:indeterminate
5,13,4,0.562803173624692,5,7,4,:indeterminate
5,5,2,0.28951731890497373,5,4,0,:satisfiable
5,5,2,0.3479178151946205,5,4,1,:indeterminate
5,6,4,0.09995667903261429,5,5,0,:satisfiable
5,6,4,0.324157922578679,5,4,2,:indeterminate
5,7,2,0.15754380908652368,5,5,0,:satisfiable
5,7,2,0.2884381506877569,5,6,1,:satisfiable
5,7,2,0.38265865870434435,5,6,4,:indeterminate
5,7,2,0.5061071188760078,5,5,2,:indeterminate
5,7,3,0.17554403394426346,5,6,1,:satisfiable
5,7,3,0.29550271803515177,5,5,1,:satisfiable
5,7,3,0.3610790194204901,5,5,2,:indeterminate
5,7,4,0.1557833751818591,5,5,1,:indeterminate
5,7,4,0.4747571237792225,5,5,1,:satisfiable
5,8,2,0.10526575601314436,5,5,0,:satisfiable
5,8,2,0.34939715500564,5,6,2,:indeterminate
5,8,2,0.5633184990333989,5,5,5,:indeterminate
5,8,3,0.09721994792572912,5,4,0,:satisfiable
5,8,3,0.4499203733446851,5,5,3,:indeterminate
5,8,4,0.3165629434758744,5,5,3,:indeterminate
5,9,2,0.45204865150522505,5,8,5,:indeterminate
5,9,3,0.3580614509016164,5,5,2,:indeterminate
5,9,4,0.21314140391004976,5,5,0,:satisfiable
5,9,4,0.22198612729070447,5,6,1,:satisfiable
5,9,4,0.2734259220545152,5,6,1,:satisfiable
5,9,4,0.3334987169510227,5,7,3,:indeterminate
5,9,4,0.3422270355119214,5,5,1,:indeterminate
5,9,4,0.36879410473336804,5,5,1,:indeterminate
5,9,4,0.37692087537462154,5,7,1,:satisfiable
6,10,2,0.11563132990647625,6,7,0,:satisfiable
6,10,2,0.3546412551880591,6,7,2,:indeterminate
6,10,2,0.4701830343244337,6,8,3,:indeterminate
6,10,2,0.5201952064383658,6,7,2,:indeterminate
6,10,2,0.5456112685949321,6,6,3,:indeterminate
6,10,2,0.5933882517995864,6,8,4,:indeterminate
6,10,2,0.6007089775292578,6,6,5,:indeterminate
6,10,3,0.4625039990144241,6,8,5,:indeterminate
6,10,3,0.5381383297101471,6,8,3,:satisfiable
6,10,4,0.5032135754429028,6,8,6,:indeterminate
6,10,4,0.5858735673935836,6,7,3,:indeterminate
6,10,4,0.6145021500769579,6,7,4,:indeterminate
6,11,2,0.166182346386306,6,7,0,:satisfiable
6,11,2,0.4738253351060857,6,6,3,:indeterminate
6,11,3,0.07764273601275333,6,6,1,:indeterminate
6,11,3,0.15276461694977647,6,9,2,:indeterminate
6,11,3,0.24611366265389978,6,7,2,:indeterminate
6,11,3,0.43217112773126987,6,7,3,:indeterminate
6,11,3,0.47884103000232764,6,7,3,:indeterminate
6,11,4,0.19976352123116978,6,8,1,:satisfiable
6,11,4,0.3828100306234173,6,7,2,:indeterminate
6,11,4,0.4531034411306465,6,8,3,:indeterminate
6,12,3,0.040809917367468605,6,9,0,:satisfiable
6,12,4,0.20270996328567026,6,7,1,:indeterminate
6,12,4,0.45842044625950445,6,9,3,:indeterminate
6,13,3,0.2874109384290357,6,8,1,:indeterminate
6,13,3,0.513876117589179,6,11,8,:indeterminate
6,13,4,0.24479474476738658,6,6,1,:indeterminate
6,13,4,0.38183708568056307,6,6,2,:indeterminate
6,13,4,0.38570584802769375,6,8,5,:indeterminate
6,14,4,0.3824583788053748,6,9,7,:indeterminate
6,15,2,0.5134332339417379,6,11,8,:indeterminate
6,15,4,0.3779540739068281,6,9,4,:indeterminate
6,15,4,0.5540176163447129,6,11,6,:indeterminate
6,16,2,0.2648373506248409,6,12,5,:satisfiable
6,16,2,0.3564080407965249,6,11,6,:indeterminate
6,6,3,0.3433938513962696,6,5,3,:indeterminate
6,7,2,0.32183203069297867,6,6,0,:satisfiable
6,8,3,0.30784086515911696,6,7,1,:satisfiable
6,9,2,0.3617386162043846,6,6,1,:indeterminate
6,9,3,0.48079777884244174,6,6,4,:indeterminate
6,9,3,0.6008434609944048,6,7,4,:indeterminate
7,10,4,0.1253868405416987,7,9,0,:satisfiable
7,12,2,0.3208923114437189,7,11,4,:satisfiable
7,12,2,0.3287465533608062,7,9,1,:satisfiable
7,12,2,0.580909941434924,7,11,11,:indeterminate
7,13,2,0.1683994906160511,7,9,1,:satisfiable
7,13,2,0.19167867280616493,7,10,1,:satisfiable
7,13,2,0.3801069195261823,7,8,2,:satisfiable
7,13,3,0.47700370767269673,7,11,7,:indeterminate
7,14,3,0.2841322763390746,7,10,1,:satisfiable
7,14,4,0.3008966518264765,7,11,2,:satisfiable
7,14,4,0.3313761088546201,7,11,3,:indeterminate
7,15,2,0.5040422603626443,7,10,4,:indeterminate
7,16,2,0.3881635618169752,7,8,1,:indeterminate
7,17,4,0.20898781072559755,7,10,0,:satisfiable
7,17,4,0.33560730197214167,7,10,3,:indeterminate
7,18,2,0.27813231082166096,7,15,6,:indeterminate
7,18,2,0.3559555615978039,7,11,4,:indeterminate
7,18,2,0.45842858568076905,7,14,5,:satisfiable
7,8,3,0.045569461752188234,7,7,0,:satisfiable
7,9,3,0.31526573158489235,7,8,2,:indeterminate
8,11,4,0.30746197090415334,8,9,5,:indeterminate
8,12,3,0.3730338958713692,8,9,6,:indeterminate
8,13,2,0.19336093474565053,8,11,6,:indeterminate
8,13,3,0.4900990500995204,8,11,6,:indeterminate
8,13,4,0.39114967984098287,8,11,2,:indeterminate
8,14,2,0.2753142086518025,8,11,2,:indeterminate
8,14,2,0.32317524345730725,8,9,4,:indeterminate
8,14,3,0.44600388744239,8,11,6,:indeterminate
8,15,2,0.28583115190123437,8,13,1,:satisfiable
8,15,4,0.25899869116450674,8,11,3,:indeterminate
8,15,4,0.42800794970579226,8,10,6,:indeterminate
8,16,2,0.28427790082055016,8,13,4,:indeterminate
8,16,3,0.4384123592636244,8,12,6,:indeterminate
8,17,2,0.3415825884009071,8,12,3,:indeterminate
8,17,3,0.060940680514587564,8,14,2,:satisfiable
8,18,3,0.07612107758808051,8,11,0,:satisfiable
8,19,2,0.2479506363242936,8,10,1,:indeterminate
8,19,3,0.36704508306260236,8,17,8,:indeterminate
8,19,4,0.1294365483364649,8,14,3,:satisfiable
8,19,4,0.35951577707081467,8,11,7,:indeterminate
8,20,3,0.2681336238768641,8,14,3,:indeterminate
9,10,2,0.48978625922394264,9,9,2,:indeterminate
9,10,3,0.25267763313842617,9,9,5,:indeterminate
9,12,2,0.3753222899146835,9,10,4,:indeterminate
9,13,3,0.24605898583211316,9,10,5,:indeterminate
9,13,4,0.1962769223296438,9,10,4,:indeterminate
9,13,4,0.31127029743902795,9,10,2,:indeterminate
9,14,2,0.3230058594899013,9,11,2,:indeterminate
9,14,3,0.16140046835364183,9,13,2,:satisfiable
9,14,3,0.28614172799416526,9,12,2,:satisfiable
9,14,4,0.09268242016695198,9,11,6,:indeterminate
9,14,4,0.2712543595920066,9,13,4,:satisfiable
9,14,4,0.38837717992505133,9,13,5,:indeterminate
9,15,3,0.28212203479255527,9,11,2,:satisfiable
9,15,3,0.45099964040761503,9,11,2,:satisfiable
9,16,2,0.44456756785781354,9,13,1,:satisfiable
9,16,3,0.07442488787934791,9,11,0,:satisfiable
9,16,3,0.2880179956600396,9,13,1,:indeterminate
9,17,2,0.3735175468124184,9,12,4,:indeterminate
9,17,3,0.3417293765911636,9,13,5,:indeterminate
9,17,4,0.19271801621470197,9,16,3,:satisfiable
9,18,2,0.2980311658856775,9,16,7,:satisfiable
9,18,2,0.41632092318681674,9,11,1,:satisfiable
9,18,2,0.4560357613885655,9,11,6,:indeterminate
9,18,3,0.1782870616223222,9,11,1,:satisfiable
9,18,4,0.15959477327410673,9,14,4,:indeterminate
9,20,4,0.42573827054768093,9,12,5,:indeterminate
9,21,2,0.012513515890062629,9,14,0,:satisfiable
9,21,2,0.23844181455831326,9,13,2,:satisfiable
9,21,2,0.35320024695782415,9,18,2,:indeterminate
9,21,2,0.6216239103859192,9,14,6,:indeterminate
9,21,3,0.6300164806026984,9,16,13,:indeterminate
9,21,4,0.5877936833889765,9,15,10,:indeterminate
9,23,4,0.5417471328854061,9,14,7,:indeterminate
9,24,3,0.36354763459512823,9,17,8,:indeterminate
