# requested-depth, actual-depth, actual-leaf-count, max-balance, mean-balance, sigma-balance, minimized-depth, minimized-leaf-count, actual-state-count, minimized-state-count, minimized-rte
4, 4, 2, 1, 0.25, 0.4330127018922193, 3, 3, 3, 3, :other
4, 4, 2, 1, 0.25, 0.4330127018922193, 4, 7, 4, 4, :other
4, 4, 2, 1, 0.25, 0.4330127018922193, 7, 26, 14, 5, :other
4, 4, 3, 1, 0.16666667, 0.37267799624996495, 0, 1, 2, 2, :empty-set
4, 4, 3, 2, 0.33333334, 0.7453559924999299, 0, 1, 1, 2, :empty-set
4, 4, 4, 1, 0.125, 0.33071891388307384, 0, 1, 2, 2, :epsilon
4, 4, 4, 2, 0.4, 0.8, 1, 1, 2, 2, (:* :sigma)
4, 4, 4, 2, 0.4, 0.8, 2, 4, 3, 2, :other
4, 4, 4, 2, 0.75, 0.82915619758885, 1, 1, 3, 2, (:* :sigma)
4, 4, 4, 3, 0.5, 1.118033988749895, 0, 1, 2, 2, :empty-set
4, 4, 4, 3, 0.6, 1.2, 4, 4, 4, 3, :other
4, 4, 5, 1, 0.11111111, 0.31426968052735443, 0, 1, 2, 2, :epsilon
4, 4, 5, 1, 0.11111111, 0.31426968052735443, 1, 1, 3, 2, (:* :sigma)
4, 4, 5, 3, 0.42857143, 1.049781318335648, 1, 1, 2, 2, (:* :sigma)
4, 4, 5, 3, 1.0, 1.224744871391589, 2, 2, 3, 3, (:cat :sigma (:* :sigma))
4, 4, 9, 3, 0.875, 1.0532687216470449, 0, 1, 2, 2, :empty-set
4, 5, 0, 0, 0.0, 0.0, 0, 1, 1, 2, :empty-set
4, 5, 0, 0, 0.0, 0.0, 0, 1, 2, 2, :empty-set
4, 5, 0, 0, 0.0, 0.0, 0, 1, 2, 2, :empty-set
4, 5, 0, 0, 0.0, 0.0, 0, 1, 2, 2, :epsilon
4, 5, 0, 0, 0.0, 0.0, 1, 1, 2, 2, (:* :sigma)
4, 5, 0, 0, 0.0, 0.0, 1, 1, 2, 2, (:* :sigma)
4, 5, 0, 0, 0.0, 0.0, 2, 2, 3, 3, (:cat :sigma (:* :sigma))
4, 5, 1, 0, 0.0, 0.0, 0, 1, 3, 2, :empty-set
4, 5, 1, 0, 0.0, 0.0, 1, 1, 2, 2, (:* :sigma)
4, 5, 1, 0, 0.0, 0.0, 2, 2, 3, 3, (:cat :sigma (:* :sigma))
4, 5, 1, 0, 0.0, 0.0, 2, 2, 3, 3, (:cat :sigma (:* :sigma))
4, 5, 1, 1, 0.11111111, 0.31426968052735443, 0, 1, 1, 2, :empty-set
4, 5, 1, 1, 0.25, 0.4330127018922193, 0, 1, 1, 2, :empty-set
4, 5, 1, 1, 0.25, 0.4330127018922193, 0, 1, 2, 2, :epsilon
4, 5, 1, 1, 0.25, 0.4330127018922193, 0, 1, 2, 2, :epsilon
4, 5, 1, 1, 0.25, 0.4330127018922193, 0, 1, 3, 3, :sigma
4, 5, 1, 1, 0.25, 0.4330127018922193, 1, 1, 2, 2, (:* :sigma)
4, 5, 10, 2, 0.36842105, 0.6657426652986063, 1, 1, 2, 2, (:* :sigma)
4, 5, 10, 2, 0.5, 0.7319250547113999, 0, 1, 1, 2, :empty-set
4, 5, 10, 4, 0.5625, 1.1709371246996996, 1, 1, 2, 2, (:* :sigma)
4, 5, 10, 4, 0.57894737, 1.091391650175143, 0, 1, 2, 2, :empty-set
4, 5, 10, 4, 0.7647059, 1.164646463130784, 0, 1, 2, 2, :empty-set
4, 5, 10, 4, 0.9285714, 1.386891988496257, 0, 1, 1, 2, :empty-set
4, 5, 11, 4, 0.5263158, 1.1410254415094103, 0, 1, 2, 2, :empty-set
4, 5, 11, 4, 0.78571427, 1.2058530725810093, 0, 1, 2, 2, :empty-set
4, 5, 13, 2, 0.4, 0.6110100926607787, 0, 1, 2, 2, :empty-set
4, 5, 2, 1, 0.125, 0.33071891388307384, 0, 1, 2, 2, :epsilon
4, 5, 2, 1, 0.125, 0.33071891388307384, 0, 1, 2, 2, :epsilon
4, 5, 2, 1, 0.14285715, 0.34992710611188255, 0, 1, 2, 2, :epsilon
4, 5, 2, 1, 0.16666667, 0.37267799624996495, 1, 1, 2, 2, (:* :sigma)
4, 5, 2, 2, 0.25, 0.6614378277661477, 1, 1, 2, 2, (:* :sigma)
4, 5, 2, 2, 0.2857143, 0.6998542122237652, 0, 1, 2, 2, :epsilon
4, 5, 2, 2, 0.4, 0.8, 1, 1, 2, 2, (:* :sigma)
4, 5, 2, 2, 0.42857143, 0.7284313590846836, 1, 1, 2, 2, (:* :sigma)
4, 5, 2, 3, 0.42857143, 1.049781318335648, 0, 1, 1, 2, :empty-set
4, 5, 2, 3, 0.42857143, 1.049781318335648, 0, 1, 1, 2, :empty-set
4, 5, 3, 1, 0.09090909, 0.28747978728803447, 1, 1, 2, 2, (:* :sigma)
4, 5, 3, 1, 0.25, 0.4330127018922193, 0, 1, 1, 2, :empty-set
4, 5, 3, 1, 0.2857143, 0.4517539514526256, 0, 1, 2, 2, :epsilon
4, 5, 3, 1, 0.3, 0.458257569495584, 1, 1, 2, 2, (:* :sigma)
4, 5, 3, 2, 0.2857143, 0.6998542122237652, 1, 1, 2, 2, (:* :sigma)
4, 5, 3, 2, 0.4, 0.8, 0, 1, 1, 2, :empty-set
4, 5, 3, 2, 0.4, 0.8, 0, 1, 2, 2, :empty-set
4, 5, 3, 2, 0.4, 0.8, 8, 19, 6, 6, :other
4, 5, 3, 2, 0.42857143, 0.7284313590846836, 0, 1, 2, 2, :epsilon
4, 5, 3, 2, 0.5, 0.7637626158259733, 1, 1, 3, 2, (:* :sigma)
4, 5, 3, 2, 0.6, 0.8, 0, 1, 2, 2, :epsilon
4, 5, 3, 2, 0.6, 0.8, 0, 1, 2, 2, :epsilon
4, 5, 3, 2, 0.6666667, 0.7453559924999299, 1, 1, 2, 2, (:* :sigma)
4, 5, 3, 2, 0.75, 0.82915619758885, 0, 1, 2, 2, :epsilon
4, 5, 3, 2, 0.75, 0.82915619758885, 1, 1, 3, 2, (:* :sigma)
4, 5, 3, 2, 0.75, 0.82915619758885, 4, 4, 4, 3, :other
4, 5, 3, 3, 0.27272728, 0.8624393618641034, 2, 2, 3, 3, (:cat :sigma (:* :sigma))
4, 5, 3, 3, 0.5, 1.118033988749895, 0, 1, 3, 3, :sigma
4, 5, 3, 3, 0.6, 1.2, 0, 1, 2, 2, :empty-set
4, 5, 3, 3, 0.6, 1.2, 0, 1, 2, 2, :empty-set
